"","Date","1M","2M","3M","4M","5M","6M","7M","8M","9M","10M","11M","1Y","13M","14M","15M","16M","17M","18M","19M","20M","21M","22M","23M","2Y"
"37",2020-03-15,6.1485285482211,6.37136591367812,6.65724969364009,6.75002339584213,6.6629598449912,6.46209433562,6.21479756865908,5.94125911902282,5.68057750564015,5.42876777045198,5.20246798104437,5.02317910039867,4.85355435671539,4.71774736624287,4.60502132320394,4.52039038434731,4.45550134534134,4.41066229180843,4.38364566690039,4.3699807148954,4.36818251167362,4.3758911807618,4.39129986162106,4.41034239336514
"38",2020-04-15,5.48978752338181,5.43139073349075,5.49534763586954,5.5235219704099,5.49926904695883,5.44758414354672,5.38332603542064,5.32066010903897,5.26080025347064,5.20849155627169,5.1685626558757,5.1325081256275,5.10533130627311,5.08445749034797,5.07036773414684,5.06117943234719,5.0565180770253,5.05549259333192,5.05726913597456,5.06109133254811,5.06663951160098,5.07332258317618,5.07999360412284,5.0877761115919
"39",2020-05-15,4.54474118384086,4.14783344555189,4.32789179615218,4.45540849844007,4.43922176622242,4.3368170830314,4.20510649903157,4.06453471251412,3.93381358280778,3.82970605127952,3.7321506526585,3.6556432966712,3.59407103635133,3.5497999405616,3.51789183991321,3.49794503322803,3.48808376042052,3.48578356656989,3.48958663820786,3.49827681109503,3.51052682425793,3.52374506686424,3.53993500528551,3.55649220289393
"40",2020-06-15,4.23069429915996,3.94212550423741,3.9489347912719,3.95124163047384,3.92090927408546,3.88402339714197,3.85394263563908,3.83623066212293,3.82974318336378,3.83030106181315,3.83585776854662,3.84444244878078,3.85389168685658,3.86372465437843,3.87294827484374,3.88095121006985,3.88812575306283,3.89400183354385,3.89904167736117,3.90314504575135,3.90615387560694,3.90883196996756,3.91088003511277,3.91253915050513
"41",2020-07-15,3.99853962024439,3.91807597814853,3.89109692254516,3.84812485696438,3.7995928815011,3.75680846599949,3.72742009358493,3.71220555875066,3.70537003138646,3.70584799624502,3.7109339299466,3.71828292987868,3.72689602366507,3.73555624260462,3.74341588963529,3.75069190054667,3.75679807687192,3.76213630356564,3.76655153213056,3.76982968725784,3.7727782452488,3.77505435916671,3.77691318452918,3.7783228366162
"42",2020-08-15,3.96893460854064,3.91185386006305,3.94141307073795,3.96548385679385,3.96963136496507,3.96003280820203,3.94569854095468,3.92755634087767,3.90983467112005,3.8925520172395,3.87742277680309,3.86373713674542,3.85212859806837,3.84284074992428,3.83514050374929,3.8293696939886,3.82495673798537,3.82192034532719,3.82019526066712,3.81923694347414,3.81910118509904,3.81962338251299,3.82063739735906,3.82208972870626
"43",2020-09-15,4.00249658885697,3.94466284175857,3.98298355772783,4.02825096168751,4.05470069497281,4.06489726882573,4.06718536065024,4.06486588604037,4.06064693531627,4.05626517394155,4.05215625660712,4.04874924961085,4.0461542372947,4.04412227484494,4.04267437513653,4.04159640047186,4.04083802694933,4.04035518840418,4.03998198750532,4.03973582375258,4.03956389650087,4.03945242536068,4.03937572906465,4.03932534609712
"44",2020-10-15,4.01021869062212,3.96906755641996,4.01878545943911,4.05047618670705,4.0568305447738,4.05318427249077,4.04765452112051,4.04313941185423,4.04034228640338,4.03867822833167,4.03779011507669,4.03734708520481,4.03711780372492,4.03700954262899,4.03695581602811,4.03693074749038,4.03691996595641,4.03691428706389,4.036911776495,4.03691059697069,4.03691008336899,4.03690984525114,4.03690974059765,4.0369096958004
"45",2020-11-15,3.97202666232162,3.92768326851593,3.99532069422572,4.01897376551091,3.99131350015843,3.93311666104745,3.86056985873212,3.78958654021046,3.72158340677757,3.66200322055313,3.61346602480098,3.57281783482646,3.54217763285289,3.51864218585009,3.5023294343516,3.49289460146675,3.48733631429601,3.48594468451642,3.4877573918908,3.49192731576931,3.49807789853397,3.50554142906126,3.51357491201177,3.52234662061226
"46",2020-12-15,4.00250203588358,3.96946646743256,4.01103876559284,4.07935332991305,4.13952643726388,4.18605620604922,4.21539561983818,4.2321478969121,4.23861861621166,4.23821563234274,4.23354299290992,4.22678751156973,4.21887481578022,4.21092354838113,4.204170429496,4.19743971309839,4.1917822318032,4.18683024775888,4.18285024094937,4.17948814823466,4.17678557559178,4.17469950816934,4.17299598715102,4.17170416909187
"47",2021-01-15,4.02215431806667,3.99348276987925,4.12534431642442,4.25251004350748,4.33189198863622,4.36440740352062,4.36914236319105,4.35869220691054,4.34287244220947,4.32573220068297,4.31077399231285,4.29794996135111,4.28790545164013,4.28097361241053,4.27525826817604,4.27127155578412,4.26835353657492,4.26638388006179,4.26498086278099,4.26403028857276,4.26340910815752,4.26297875750199,4.26270172663501,4.26251232173172
"48",2021-02-15,4.08454392408885,4.08473855671345,4.24588820642842,4.40618922473514,4.50110930374152,4.54307350400251,4.54818084739292,4.53466670322332,4.51309515483388,4.49118996077822,4.4707765140973,4.45388653300176,4.44178845052808,4.43153233904687,4.42421356322625,4.41875814879042,4.41501975835528,4.41232305001912,4.41047586801392,4.40925748477655,4.40840654300233,4.40785482839955,4.40747522997128,4.40722586673512
"49",2021-03-15,4.41869157891064,4.60511025889877,4.95851336076479,5.25739486210512,5.44359055742726,5.51863527816828,5.52189558440806,5.48750541448048,5.43993801664493,5.38956858645035,5.34471676933786,5.31107380909819,5.2816036895575,5.2600232529808,5.24361004786586,5.23217764263159,5.22381948281304,5.21802824637204,5.21417135479291,5.21145516625924,5.20968121524679,5.20845284344669,5.20764122574839,5.20715062986099
"50",2021-04-15,5.00726879962494,5.33861245488307,5.75650191017334,6.12705057610219,6.351150409204,6.44016718547011,6.44374139952921,6.40116834377576,6.33860289569174,6.27447039869206,6.22251181114932,6.17463654753899,6.13822726606363,6.10974021177088,6.0894506349194,6.07434907093669,6.06372679999549,6.05656376594411,6.05146552547262,6.04810505317855,6.04575939322952,6.04419837584158,6.04324899372649,6.04254352685871
"51",2021-05-15,5.26626274949957,5.77203940634945,6.20030100160787,6.52940840402033,6.72207509608165,6.80270747196796,6.80158573248424,6.75595512558763,6.69271282968242,6.6345271311943,6.57679924852051,6.53058860471026,6.49309188071488,6.46563865467907,6.44476096288183,6.42981420593303,6.41958924154619,6.41222370021156,6.40731842460466,6.40386395765758,6.40154682587889,6.40012815191395,6.39906776459437,6.39838948203654
"52",2021-06-15,5.76075761221681,6.19080471243823,6.55275368585566,6.83483190970795,7.01392044174273,7.08509742218112,7.08564977325699,7.04577229905626,6.99584543687046,6.93914536278111,6.88990934196114,6.84777879023486,6.81573855261646,6.79066905873885,6.77230980666136,6.75952227595127,6.75017355308132,6.74386923254453,6.73938213079132,6.73634410285531,6.73446944175222,6.73305863346452,6.73215045858112,6.73152954693211
"53",2021-07-15,6.23106792244366,6.96699545646175,7.44354164559547,7.51868980909263,7.43005723944871,7.31589500029894,7.22786631440654,7.17567634971486,7.14103134073375,7.12252578888014,7.1124204872049,7.10743465323919,7.1048695707091,7.10363524119499,7.10306437966413,7.10278563888001,7.10266008487626,7.10260013239939,7.10257307088434,7.1025617469766,7.10255591972245,7.10255339862525,7.10255223642828,7.10255173895956
"54",2021-08-15,6.61152354917981,6.89230661886478,7.11737147037168,7.17473411760614,7.1423192640867,7.08841631816903,7.04742501774054,7.01647518514946,6.99851126955453,6.98814821246751,6.98282980049614,6.98001260820037,6.97862526779228,6.97797181351581,6.97764796109192,6.9775002388631,6.97742894655433,6.97739646322172,6.97738276265701,6.97737566418402,6.97737257341296,6.97737114049683,6.97737052397868,6.97737024116892
"55",2021-09-15,6.80425164612724,7.05258677059287,7.23445719946958,7.28327398815171,7.25549424151564,7.21498413592655,7.17707440850885,7.15230352812201,7.13693589232274,7.1286438947518,7.12408967925429,7.12178290067793,7.12067229544846,7.12011208232245,7.11985274602366,7.11972603251907,7.11966767126076,7.11964283316638,7.11962986451683,7.11962417704565,7.11962152350686,7.11962037525162,7.11961984582389,7.11961961431527
"56",2021-10-15,7.31489381448978,7.88129290075745,8.36826855851204,8.49759208174467,8.44124139128474,8.33153320230833,8.24050652154407,8.17685321635274,8.13988309786271,8.11855025752395,8.10734442653822,8.10180052203087,8.09894405607986,8.09759860486856,8.09693179248671,8.09662089700034,8.09648724090053,8.09641685685743,8.09638574511142,8.09637112919083,8.09636476521642,8.09636181480814,8.0963605181137,8.09635996307138
"57",2021-11-15,8.28420576272042,9.03487861732197,9.38178313818694,9.59805896557413,9.75335753513203,9.81766766556859,9.81596072773937,9.77567370728471,9.71757914568416,9.65792631734217,9.60623745988493,9.56203813250582,9.52843257824072,9.50214061442288,9.4828867844627,9.47023732989162,9.46020334653369,9.45343098174449,9.44860717690886,9.44542553930785,9.44320346818843,9.44172396138223,9.44077156374791,9.44012041750726
"58",2021-12-15,8.43210442175795,9.29634569447281,9.82366068875209,9.93144789499463,9.8354287409739,9.70372353571946,9.60314053418561,9.53523716745564,9.49553748185729,9.47433298980865,9.46275415747357,9.45704136979641,9.4541023054327,9.45268801815344,9.45206419392879,9.45172855958102,9.45157726731995,9.45150497911741,9.45147302724319,9.45145801704802,9.45145134023043,9.45144845158199,9.45144711994697,9.45144654995116
"59",2022-01-15,9.69117598343909,10.5537859392353,10.9669300514043,11.0017204781935,10.8916302145628,10.7693622032103,10.6725393429568,10.6102877567527,10.5748962166812,10.5546909755026,10.5443787342026,10.5389323498097,10.5362546313264,10.5350532737973,10.5343978590128,10.5340987196938,10.5339542676461,10.5338898239461,10.5338593051316,10.5338456308811,10.5338396770196,10.5338369167662,10.5338357291609,10.5338351843841
"60",2022-02-15,12.2188012026713,13.4666373934192,13.3841457264733,13.137534467426,12.9838678328134,12.9016512672131,12.8615456439235,12.8423391043556,12.8323747497991,12.8275255280126,12.8250110476872,12.8237783825074,12.8232227089971,12.8229171465787,12.8227763549932,12.8227077203871,12.8226768215206,12.8226620665695,12.8226554042557,12.8226524833669,12.822651120836,12.8226505312912,12.8226502594833,12.8226501406296
"61",2022-03-15,23.6188634175377,24.2274844883154,24.4838208119574,24.3459098304301,23.9767035908175,23.4962052545028,22.9997348538119,22.5023539070935,22.0631848648681,21.6675910415747,21.3367654452064,21.0934097227017,20.8817554973883,20.7292770253649,20.6190249064825,20.5513678485936,20.5149529075489,20.5061252537248,20.5183147982944,20.5473225501324,20.5871583285765,20.6368542277651,20.6921820253466,20.7468257393991
"62",2022-04-15,16.835970560484,15.7377359143277,14.1890944876497,12.8528450149834,12.05231698237,11.7285275958753,11.7040605423713,11.8435728441342,12.0557245143971,12.2761018752461,12.4559726131509,12.6225159998403,12.749615387716,12.8492979821185,12.9204137791265,12.9734054074519,13.010708419999,13.0358765292119,13.0537960173814,13.0656103066361,13.0738581353236,13.0793475688709,13.082783821032,13.0852312722428
"63",2022-05-15,12.1469894608242,11.2945361387023,11.0782420146286,11.1861692202578,11.3015291405049,11.3037164402899,11.1772259277165,10.9435586277838,10.6454905175774,10.3504248736138,10.0193827261726,9.71089856735778,9.4152741058276,9.15741615133381,8.92294641468497,8.72159341596552,8.55746219103858,8.41786822755957,8.30963391964932,8.22297502058868,8.15918496448682,8.11777647286722,8.09051659497091,8.07854374920368
"64",2022-06-15,9.21631826949521,9.03843893377052,9.07351767249508,9.15932779331415,9.23458373784664,9.27546546827945,9.28497310018091,9.26810515397219,9.23664334855737,9.18990697998287,9.13738904679338,9.07923462926871,9.02171048484923,8.96285658515243,8.90594274743701,8.85359992137021,8.80295312141233,8.75764119602546,8.71485869448146,8.67626597948368,8.64394031996349,8.61333211320246,8.5874530279252,8.56438812763269
"65",2022-07-15,8.59307510385779,8.47205723297615,8.46944682816426,8.5186438303899,8.58202435564302,8.64615380711526,8.70120087896316,8.74100589273769,8.77416939567652,8.7964956742906,8.81112688708762,8.81876340908265,8.82150663422177,8.8204222888804,8.81683980798158,8.811439251964,8.80525187184876,8.79840170911562,8.79148258812902,8.78519451477005,8.77884404789249,8.77316630132802,8.76783872718561,8.76322198469006
"66",2022-08-15,7.78543162027871,7.66217486659154,7.83860717080589,8.14270792646233,8.4307188328337,8.62520817505906,8.7180901141009,8.7509412723729,8.7378720497223,8.70007276522954,8.65450301851797,8.60726578774622,8.56469517327427,8.52980835299519,8.50056039662643,8.47830030319748,8.46062867568502,8.44736764325775,8.43811417643625,8.43081837507458,8.42569482720149,8.4218855861717,8.41925554080477,8.4173287629713
"67",2022-09-15,7.5176670588106,7.44862884281607,7.64803407446597,8.02814493742645,8.43284861730692,8.74522113157276,9.00347952673618,9.16660256327734,9.25981012178881,9.29449027404616,9.29016282460258,9.2595746196692,9.21565601092219,9.16346542074251,9.11160116143894,9.06010874814425,9.01282518409078,8.97333192522996,8.93649912840818,8.90604336232667,8.87955846807855,8.85826159477175,8.84016719394224,8.82547648474945
